,city,job_title,company_name,location,summary,salary
146,Chicago,Entry level Data Science Role - Training provided,VForce InfoTech,"Schiller Park, IL 60176","Your role as a Data Scientist will be to assist the Engineering Leads in executing a work package for a³ project with a focus on speed, quality, and cost.","$55,000 - $60,000 a year"
147,Chicago,"Director I, Data Science, GRS Predictive Analytics Team",Liberty Mutual Insurance,"Chicago, IL 60290","In this position, you will collaborate with underwriters, product managers, actuaries and IT professionals and build models that make an impact on how insurance…","$132,300 - $173,200 a year"
148,Chicago,Sr Data Analyst/Smart Comm Author,"CGI Group, Inc.","Chicago, IL 60602","Also it's Agile so the work will be well planned and the resource will have good work life balance.
Over 5-10 years IT experience in Business/Systems Analysis…",Nothing_found
149,Chicago,Data Scientist/AI Scientist,STATS PERFORM,"Chicago, IL 60607","Do you have a background in Data Science, Physics, Statistics or Probability Theory?
Researching, developing, and implementing the most innovative machine…",Nothing_found
150,Chicago,Senior Data Scientist,Illinois Policy Institute,"Chicago, IL 60603","The Illinois Policy Institute, the leading voice for taxpayers in Illinois, is looking for a Data Scientist to join our team.
Data mining and data analysis:",Nothing_found
151,Chicago,Principal Data Scientist,Gallup,"Chicago, IL 60606","As a Gallup senior data scientist, you will help clients effectively use data to make better decisions.
You will apply your knowledge of various statistical and…",Nothing_found
152,Chicago,Senior Data Scientist,VillageMD,"Chicago, IL 60606","We're in a unique position to impact everyone in primary care from independent, family- owned practices to world-class health systems.",Nothing_found
153,Chicago,Research Data Scientist,AllianceChicago,"Chicago, IL 60654","Job Title: Research Data Scientist Reports To: Director of Research.
Level/Salary Range: DOE Position Type: Flexible.
Subject Line: Research Data Scientist.",Nothing_found
154,Chicago,Data Scientist - POS Data,"SPINS, LLC","Chicago, IL 60654","An experienced data engineer with demonstrated success in designing & maintaining data warehouses in Google BigQuery or other ""big data"" technologies.",Nothing_found
155,Chicago,Data Scientist - Nationwide Opportunities,"Amazon Web Services, Inc.","Chicago, IL","Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent…",Nothing_found
156,Chicago,Senior Data Visualization Scientist,Lumere,"Chicago, IL","Lumere, a GHX company, is an organization comprised of clinicians, researchers, pharmacists and strategic thought leaders focused on helping health systems…",Nothing_found
157,Chicago,Senior Data Scientist,Gallup,"Chicago, IL 60606","As a Gallup senior data scientist, you will help clients effectively use data to make better decisions.
You will apply your knowledge of various statistical and…",Nothing_found
158,Chicago,Data Scientist - Consultant,Capgemini,"Chicago, IL 60606","You are responsible for data related activities such as data extraction, profiling, cleansing, de-duplication, standardization, conversion, transformation and…",Nothing_found
159,Chicago,"Director I, Data Science, GRS Predictive Analytics Team",Liberty Mutual Insurance,"Chicago, IL 60290","In this position, you will collaborate with underwriters, product managers, actuaries and IT professionals and build models that make an impact on how insurance…","$132,300 - $173,200 a year"
160,Chicago,Entry level Data Science Role - Training provided,VForce InfoTech,"Schiller Park, IL 60176","Your role as a Data Scientist will be to assist the Engineering Leads in executing a work package for a³ project with a focus on speed, quality, and cost.","$55,000 - $60,000 a year"
161,Chicago,Data Scientist,Seen by Indeed,"Chicago, IL",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
162,Chicago,Senior & Lead Medical Economics Data Analysts,EmblemHealth,"Chicago, IL","MEDICAL ECONOMICS SENIOR & LEAD DATA ANALYST OPPORTUNITIES.
Remote positions available; corporate office located New York, NY .",Nothing_found
163,Chicago,Statistician 1 - Rush Alzheimer's Disease Center,Rush University Medical Center,"Chicago, IL 60612","Job Title: Statistician 1 - Rush Alzheimer's Disease Center.
If this describes you, you may be the right candidate for the Statistician 1 position with the Rush…",Nothing_found
164,Chicago,Data Scientist: Deep Learning & NLP,Allstate,"Chicago, IL","As a Sr. Data Scientist authority in these areas you will be responsible for researching, developing, and improving algorithms that help computers learn from…",Nothing_found
165,San+Francisco,Data Scientist,Seen by Indeed,"San Francisco, CA",With one application you can be considered for thousands of tech roles from leading companies on Seen. Seen by Indeed is a free service that connects you to…,Nothing_found
166,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
167,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
168,San+Francisco,Data Scientist,Softvision - North America,"San Francisco, CA 94105 (Financial District area)","WE ARE A TRANSFORMATIONAL PARTNER.
Make recommendations regarding the collection, extraction, and transformation of large data sets.",Nothing_found
169,San+Francisco,Data Scientist - Merch Scenarios,Stitch Fix,"San Francisco, CA","You're excited about this opportunity because you will….
Identify opportunities for algorithmic innovations to optimize our merchandise portfolio, and lead…",Nothing_found
170,San+Francisco,Data Scientist,RiskIQ,"San Francisco, CA 94104 (Financial District area)","We are looking for a Data Scientist to join our team in San Francisco or Kansas CIty.
Working closely with our security experts, you will develop and code…",Nothing_found
171,San+Francisco,Data Scientist,Spry Health,"Redwood City, CA",The Research Engineer will take big responsibilities on our core science team and break new ground in health monitoring technology through physiological signal…,"$100,000 - $135,000 a year"
172,San+Francisco,Data Scientist,Coalition Inc,"San Francisco, CA 94111 (Financial District area)","The Coalition data team is looking for a Data Scientist with practical experience in price modeling, research, and machine learning.",Nothing_found
173,San+Francisco,Data Scientist,"Kevala, Inc","San Francisco, CA (North Waterfront area)","This role is focused on building the Grid Assessor data platform and will be based out of our San Francisco, CA headquarters.",Nothing_found
174,San+Francisco,"Marketing Data Scientist, Jira Software",Atlassian,"San Francisco, CA","Does the challenge of scaling a fast-growing company by powering it with data, reporting, and analytics excite you?
In this role, you'll get to:",Nothing_found
175,San+Francisco,Data Scientist,Notion,"San Francisco, CA 94110 (Mission area)","Work on a product people love that solves real problems: Your friends and family can use Notion to take notes, display photos, collect recipes — while Fortune…",Nothing_found
176,San+Francisco,Research Data Scientist,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)","The Research Data Scientist will join a collaborative and fast-paced research team at the F.I.
Proctor Foundation conduct randomized controlled trials and large…",Nothing_found
177,San+Francisco,Data Scientist,EGIS INC,"San Francisco, CA (Telegraph Hill area)",We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company.,"$50,000 - $70,000 a year"
178,San+Francisco,Machine Learning Engineer,Triplebyte,"San Francisco, CA 94105 (South Beach area)","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
179,San+Francisco,Data Science Manager,Big Fish Games,"Oakland, CA 94612 (Downtown area)","Shares a passion for challenge.
Cultivates a spirit of creativity.
We are looking for an amazing Data Science Manager to work on our social casino products at…",Nothing_found
180,San+Francisco,Data Scientist,Blue Owl,"San Francisco, CA","The data science team builds the data-driven features of the company.
Requirements for all data scientists.
Qualified for one of the the specializations below.","$200,000 - $350,000 a year"
181,San+Francisco,Data Scientist,Plexuss.com,"Walnut Creek, CA","As a Data Scientist, you will help analyze Plexuss' product and UX data to build and grow an engaging platform for students and higher education institutions…",Nothing_found
